IDLink;Title;Source;Topic;PublishDate;SentimentTitle;SentimentHeadline;Facebook;GooglePlus;LinkedIn
14756;The Perils of China's Market Plunge;Wall Street Journal;economy;07.01.2016 6:00;0;0.392938979571468;115;91;12
14671;Why is everyone worried about China?;Economic Times;economy;07.01.2016 6:20;0;-0.20460265659333;76;13;42
14636;It's All Bad News for Markets Buckling Under China, Fed, Economy;Bloomberg;economy;07.01.2016 6:42;0.191662249693118;0.0286769667338202;112;5;59
14633;India to remain bright spot of global economy: World Bank;Hindu Business Line;economy;07.01.2016 6:55;0.0291632273104416;-0.147037214389451;4;3;4
14837;China Economy Fears Hammer U.S. Stocks;NBC NEWS;economy;07.01.2016 6:57;0.0944911182523068;0.201929949319103;334;21;8
14753;Why the Self-Employed Will Finally Have a Bigger Voice in 2016;Entrpreneur;economy;07.01.2016 8:21;-0.207289049397212;-0.0323917180819052;249;23;106
14666;Oil drops to $32 as fears about China's economy grow;CNNMoney;economy;07.01.2016 9:05;0.0833333333333333;-0.140843763939478;1553;5;148
14708;OPEC - no fit the notion of modern economy;Trend News Agency;economy;07.01.2016 12:32;-0.0110485434560398;-0.0960151911614025;8;1;8
14717;The verdict on the sharing economy, from the 20% of Americans ...;Quartz;economy;07.01.2016 12:40;0.0395284707521047;0.0543006286606968;25;6;56
14773;Is this really 2008 all over again?;The Economist (blog);economy;07.01.2016 12:40;0;0.401083847643992;1315;9;627
14839;Here are 2 completely different ways of thinking about the exact same chart;Business Insider;economy;07.01.2016 13:35;0.126295371385231;-0.121448315486349;9;1;9
14727;World Bank: Ukraine may show economic growth in 2016, Russia ...;Kyiv Post;economy;07.01.2016 13:51;-0.00434027777777767;-0.131830177128956;1;2;15
14724;Investors Panic! Stocks Tumble! Is the Economy Falling Apart Again?;New York Magazine;economy;07.01.2016 14:08;0;-0.00479701611800123;14;6;4
14833;Markets Routed Again Over China Economy Fears;NBCNews.com;economy;07.01.2016 14:40;0.188982236504614;0.0545544725589981;345;21;8
14740;Fuel-Economy Gains Slowed In 2014, Reversed This Year;Green Car Reports;economy;07.01.2016 14:51;0;-0.15;20;14;2
14743;Will China drag down the world economy?;Prospect (blog);economy;07.01.2016 15:00;0;-0.102143820384471;7;4;3
14749;Gloom Hangs Over China's Economy Amid Market Turmoil;Wall Street Journal;economy;07.01.2016 15:56;-0.298310673313075;-0.0218784544641114;179;5;13
14912;White van man is back, signalling the economy is stepping up a gear;Telegraph.co.uk;economy;07.01.2016 16:20;0.152157345492337;-0.35;17;2;58
14924;The Great Economic Recasting: Can China Pull It Off?;Knowledge@Wharton;economy;07.01.2016 16:20;0;0.140264373494376;14;1;33
14951;Why George Osborne will blame anyone but himself for the looming ...;Mirror.co.uk;economy;07.01.2016 16:40;-0.0753778361444409;-0.108440952154464;738;1;2
14938;The Chinese Economic Bubble Has Burst;Newsmax;economy;07.01.2016 17:00;-0.102062072615966;0.0334857048488577;35;1;45
14763;Concern over Chinese economy sends stocks reeling;Reuters;economy;07.01.2016 17:10;-0.118113897815384;-0.0232923747656229;263;29;69
14975;The Sharing Economy Is More than a Buzzword. It's Changing How ...;Entrepreneur;economy;07.01.2016 17:20;-0.173369023132214;-0.0347288989307201;129;14;45
14819;Stocks Drop Again as China Regulators Try to Quell Global Markets;Fox Business;economy;07.01.2016 18:20;0.081659322489811;0.118918376766925;1480;105;74
15000;How to Stimulate the Local Economy When Travelling to Sun ...;Huffington Post;economy;07.01.2016 18:20;0.0988211768802618;-0.182627141406004;11;1;4
14822;For economy czar of crisis-hit Venezuela, inflation 'does not exist';Reuters;economy;07.01.2016 18:40;-0.188444590361102;-0.182861213436939;105;9;1
14797;Promised Liberal spending will help economy more than monetary ...;The Globe and Mail;economy;07.01.2016 18:47;0.333333333333333;0.167705098312484;26;7;5
14795;World economy feels the impact when China takes a knock;Financial Times;economy;07.01.2016 18:51;0.0378814511374338;-0.140328190428034;20;3;23
14885;Rational markets expect crazy economies;Financial Times;economy;07.01.2016 19:00;0.0314447059335908;-0.102158922631609;28;3;75
14998;China does matter: How two developments could undermine the ...;American Enterprise Institute;economy;07.01.2016 19:00;0.166666666666667;0.0181680523171858;1;1;2
14816;George Soros Warns of Global Economic Crisis;Fortune;economy;07.01.2016 19:00;-0.0944911182523068;0.0266500895444513;302;10;74
14814;Can US Remain an Island of Stability in the Global Economy?;New York Times;economy;07.01.2016 19:03;0;-0.136837584224955;472;5;174
14826;The gig economy by the numbers;SiliconBeat;economy;07.01.2016 20:00;-0.204124145231932;-0.0225527448902198;9;4;16
14864;No evidence overseas weakness hurting US: Economist;CNBC;economy;07.01.2016 22:00;0.347779810234185;-0.10926536713225;28;1;1
14943;3 reasons for concern about the Chinese economy;Associated Press via Yahoo! Finance;economy;07.01.2016 22:12;0.0708683386892301;0.0449013255066937;110;1;13
14913;Foreign Investors Fear Global Consequences Of Chinese Economic ...;NPR;economy;07.01.2016 22:20;-0.176776695296637;0.0666252238611283;13;1;11
14856;Amid China rout, focus on stocks related to domestic economy;Economic Times;economy;07.01.2016 22:38;0.266817177576707;-0.174863110116724;21;2;2
14992;China on boil: Should India be worried?;Economic Times;economy;07.01.2016 22:40;0;0.027277236279499;53;6;6
14862;Scotland flooding 'has cost economy 700m' with more 'awful ...;The Independent;economy;07.01.2016 22:53;0.125;0.164638330963499;2;2;12
14906;Wall Street sinks as China turmoil hits global shares;BBC News;economy;07.01.2016 23:00;-0.208333333333333;0.38438543087108;908;19;166
14865;Job Market Remains Strong Even as US Economy Slows;New York Times;economy;07.01.2016 23:38;0.0019097222222221;0.154571005583828;23;2;24
14868;5 myths about China's economy;Washington Post;economy;07.01.2016 23:41;0.25;-0.0627387524692291;28;1;3
15217;Three reasons for concern about the Chinese economy;Times of India;economy;08.01.2016 0:00;0.0662912607362388;0.0838525491562421;6;1;1
15227;Economic Outlook: Global Weakness Will Likely Be A Drag On The ...;Forbes;economy;08.01.2016 0:00;-0.0984099527441312;-0.0453609211626514;10;1;3
15267;As Growth Slows, China's Era of Easy Choices Is Over;Wall Street Journal;economy;08.01.2016 0:00;-0.373939333314911;-0.111042039768547;264;1;13
15269;Africa's economic prospects in 2016: Looking for silver linings;BBC News;economy;08.01.2016 0:00;0.0441941738241592;-0.00301224867095723;41;12;7
14869;Ontario town defends Saudi arms deal as integral to region's economy;The Globe and Mail;economy;08.01.2016 0:07;-0.0376889180722205;-0.0136386181397495;96;2;1
14961;China's Economic Turmoil Sends Ripples to Global Markets;New York Times;economy;08.01.2016 0:20;-0.176776695296637;-0.13707700695596;166;3;281
14926;What does the market crash say about China's economy?;PBS NewsHour;economy;08.01.2016 0:40;0;0.0361991656459185;35;1;3
14946;Fannie Mae: Consumers feeling better about economy, personal ...;HousingWire;economy;08.01.2016 1:20;0.284929659571871;0.203763888888889;7;3;17
14886;Asia Pacific stock markets rally after China boosts yuan  live;The Guardian;economy;08.01.2016 1:27;0;0.127217163561499;117;11;44
14894;London, Ont. defends Saudi arms deal as integral to region's economy;The Globe and Mail;economy;08.01.2016 2:20;-0.0376889180722205;-0.0136386181397495;96;1;3
15067;A New Economic Era for China Goes Off the Rails;New York Times;economy;08.01.2016 2:20;-0.26132711219447;0.0550246370428392;567;21;514
14904;Young Socialist Hardliner to Lead Venezuela's Economy;Voice of America;economy;08.01.2016 2:40;-0.0472455591261534;-0.251121572936569;2;1;3
15225;Robust Hiring in December Caps Solid Year for U.S. Jobs;New York Times;economy;08.01.2016 2:44;0.0282666885541653;-0.313688217214239;2295;52;682
14927;Chaos in Chinese stock market sends economic waves around the ...;Washington Post;economy;08.01.2016 3:00;0.12846752994434;-0.109325265703536;66;1;13
14895;Shoppers spend up in win for economy;Sydney Morning Herald;economy;08.01.2016 3:02;0.133862417524101;-0.291411326365924;7;1;10
14897;Unemployment rates soar in Alberta as local economy sinks;CTV News;economy;08.01.2016 3:02;-0.0416666666666667;0.0999378357916924;1047;1;1
15077;India Leads World Bank Growth Forecast Amid Global Economic ...;Wall Street Journal (blog);economy;08.01.2016 3:40;-0.0416666666666667;0.0844685083455153;299;8;36
14920;Philippine Economy At Risk From Saudi Iran Tension?;Barron's (blog);economy;08.01.2016 5:00;0;0.0651607543928359;37;2;1
14910;Downside Risks Loom Over Europe's Economic Prospects in 2016;Wall Street Journal;economy;08.01.2016 5:01;-0.0883883476483184;-0.0791666666666666;16;1;12
14911;US jobs market seen fairly healthy despite slowing economy;Reuters UK;economy;08.01.2016 5:06;0.15625;0.00155282498437475;301;41;126
14921;Is This the Collapse of the Kardashian Economy?;Daily Beast;economy;08.01.2016 5:10;0;0.0839961744944344;53;6;43
15098;US payrolls surge in December in boost to economic outlook;Yahoo Finance UK;economy;08.01.2016 5:40;0.052704627669473;0.357926158898404;150;7;39
14940;Three reasons for concern about the Chinese economy;Economic Times;economy;08.01.2016 6:20;0.0662912607362388;0.0279508497187474;9;1;4
14933;China Meltdown Crushes World Economy;Breitbart News;economy;08.01.2016 6:20;0.167705098312484;-0.315;307;5;13
15052;Dramatic stock market plunge in China fans economic fears globally;Toronto Star;economy;08.01.2016 6:20;0.197642353760524;0.115928254187871;4;2;4
14941;ADB Head Optimistic China's Economy to Grow 6.7 Percent;ABC News;economy;08.01.2016 8:10;-0.309359216769115;-0.102325239646716;8;1;1
14971;World Bank Group: Georgia's economy will grow for next three years;Agenda.ge;economy;08.01.2016 9:00;0.113066754216661;0.00698771242968684;9;1;22
15072;The December jobs report is even better than it looks. Here's why.;The Christian Science Monitor;economy;08.01.2016 9:11;0.0771805047354188;-0.0164375174459743;21;1;3
14966;Is Obama's Hope For Better Fuel Economy Sputtering Out?;NPR;economy;08.01.2016 10:00;0;-0.025;76;1;14
15001;Iran to Receive Major Economic Windfall as Nuclear Deal Begins;Washington Free Beacon;economy;08.01.2016 10:20;0.256935059888681;0.139777772949636;582;37;9
14989;China's financial turmoil won't disrupt California's economy;Los Angeles Times;economy;08.01.2016 12:02;0.259850575193844;-0.193144907824103;21;2;36
14997;December Jobs Report: How Many Gig Economy Workers Are There ...;International Business Times;economy;08.01.2016 12:33;0;-0.275845128612821;10;1;5
15132;US employers hire at robust pace, defying global trends;Associated Press via Yahoo! Finance;economy;08.01.2016 13:33;0.0729166666666667;0.0664879935941901;108;5;45
15009;US jobs report: economy adds 292000 positions in strong finish to ...;The Guardian;economy;08.01.2016 13:33;0.158113883008419;-0.132582521472478;137;19;20
15017;Economy pumps out surprising number of jobs, led by Ontario gains;Globalnews.ca;economy;08.01.2016 13:41;-0.414578098794425;-0.393815098785267;77;2;4
15021;US Economy Adds 292000 Jobs In December, Unemployment ...;Huffington Post;economy;08.01.2016 13:43;0;0.0628894118671816;3651;24;16
15025;Canada added 22800 jobs in December;CBC.ca;economy;08.01.2016 13:48;0;0.0279508497187474;150;13;164
15087;Robust Hiring in December Caps Solid Year for US Jobs;New York Times;economy;08.01.2016 14:00;0.0296463530640786;0.25350053343018;2343;55;707
15036;U.S. adds 2.65 million jobs in 2015 for 2nd best year since 1999;CNNMoney;economy;08.01.2016 14:20;0.100503781525921;0.0710669054518701;4505;10;504
15068;One ugly part of the US economy continues to bleed jobs;Business Insider;economy;08.01.2016 14:20;-0.122488983734716;-0.0266500895444513;17;1;9
15073;U.S. Adds 292000 Jobs in December, Economy on Track to Expand ...;Inc.com;economy;08.01.2016 14:40;0.102597610307711;0.0613737816288729;9;2;8
15035;China might be succeeding in fixing its economy;CNBC;economy;08.01.2016 15:05;0.132582521472478;-0.369682321687988;15;1;6
15034;Strong jobs report is reminder economy and stock market are not the ...;MarketWatch;economy;08.01.2016 15:12;-0.0631476856926153;0.00499678897182339;56;2;17
15063;Africa's economic prospects in 2016: Looking for silver linings;BBC News;economy;08.01.2016 16:01;0.0441941738241592;-0.0501538337127717;53;10;25
15057;Paul Krugman: Are We Heading to a Global Economic Catastrophe?;AlterNet;economy;08.01.2016 16:31;0;-0.0124891445919603;383;11;10
15074;China's Economy: A Bump in the Road or the End of the Road?;The Diplomat;economy;08.01.2016 16:40;0;0.0272165526975908;53;5;3
15086;Here's Why Welcoming Refugees Is A Sound Economic Investment ...;Forbes;economy;08.01.2016 17:18;0;0.05196767461168;73;1;1
15125;Democrats' chances higher on strong jobs report;CNBC;economy;08.01.2016 17:40;0.153548067159999;-0.0698771242968684;19;1;6
15085;Surprisingly robust job growth shows the US economy is ...;Los Angeles Times;economy;08.01.2016 17:46;-0.099826388888889;0.0771631794840291;149;7;17
15104;A frail global economy caught in China's tumble;Financial Times;economy;08.01.2016 18:00;-0.125216825835118;0.0325803771964179;26;1;575
15154;What new job numbers tell us about Canada's economy in 2015;Macleans.ca;economy;08.01.2016 19:40;0.00741158826601963;-0.176561715510476;23;3;3
15146;How to Thrive Supernaturally if the Economy Crashes;Charisma News;economy;08.01.2016 21:00;0.0883883476483184;0.0451837300643599;138;2;5
15129;As China's economy slows, workers feel the sting;Los Angeles Times;economy;08.01.2016 21:27;-0.0973499440071066;-0.2953574293771;49;3;4
15202;China's contagious economic turmoil;The Hindu;economy;08.01.2016 21:40;-0.25;-0.0641545403003737;15;1;9
15207;"Just how big is the &quot;gig economy&quot;?";CBS News;economy;08.01.2016 21:40;0;-0.0533001790889026;5;1;2
15137;China's Economy Is Not Really The Problem For US Markets;Forbes;economy;08.01.2016 22:09;-0.381285040796344;-0.0429161850797452;33;1;21
15159;With a resource slump, can Canada's other industries power the ...;The Globe and Mail (subscription);economy;08.01.2016 23:51;-0.158113883008419;-0.249843784660416;30;3;30
15333;US Economy Resilient with Robust December Hiring;IndustryWeek;economy;09.01.2016 0:00;0.0826797284707684;-0.144720892482898;2;1;2
15167;29 minutes that shook the world;Financial Times;economy;09.01.2016 0:40;0;-0.0852802865422442;212;7;115
15172;Post-scarcity economy good for tech fans;Las Vegas Review-Journal (blog);economy;09.01.2016 1:35;0.10925535547923;0.15204176024995;4;1;1
15177;China's Obsolete Economic Strategy;New York Times;economy;09.01.2016 2:20;0;-0.273675168449911;307;12;169
15209;Biggest Galaxy Cluster in Early Universe Found;Wall Street Journal;economy;09.01.2016 3:20;0.0118113897815383;0.110773282467821;71;18;2
15331;Hurdles Persist, Despite Job Gains;The Wall Street Journal;economy;09.01.2016 4:51;-0.287660828355442;-0.3015625;287;66;111
15283;3 reasons the economy boomed in 2015;Vox;economy;09.01.2016 14:40;0;-0.234862691004027;81;2;16
15240;Here's Why the Jobs Economy Doesn't Feel Strong Despite Years of ...;TheStreet.com;economy;09.01.2016 14:40;-0.0383170667067574;-0.395091374135228;42;3;3
15238;Franc Key to Swiss Economy in 2016, Central Banker Says;Wall Street Journal;economy;09.01.2016 15:02;0;0.0266500895444513;6;1;6
15260;Is 2016 the year when the world tumbles back into economic crisis?;The Guardian;economy;09.01.2016 16:20;0;0.0259407767898913;482;16;121
15248;Economy is resilient but Americans still need a raise, says US labor ...;The Guardian;economy;09.01.2016 16:39;-0.0153100919597607;-0.09375;92;39;10
15270;What will aging boomers and millennials mean for economic growth?;Los Angeles Times;economy;09.01.2016 16:40;0;-0.025109097972153;22;1;5
15266;China needs $5 trillion to save its economy  and it might not work ...;Business Insider;economy;09.01.2016 18:40;0;0.268407136723414;878;38;263
15262;As the EU Buys into Circular Economy, Many Worry It May be ...;Huffington Post;economy;09.01.2016 18:59;0.0180421959121758;0.0498703124109397;7;1;2
